Nombre,Nota1,Nota2,Nota3
Alumno7601,0,3,3
Alumno7602,3,3,3
Alumno7603,2,3,0
Alumno7604,4,4,1
Alumno7605,1,1,1
Alumno7606,4,0,2
Alumno7607,2,0,3
Alumno7608,0,2,3
Alumno7609,0,4,4
Alumno7610,2,4,2
Alumno7611,2,2,4
Alumno7612,4,4,3
Alumno7613,4,1,4
Alumno7614,4,2,2
Alumno7615,1,1,2
Alumno7616,3,3,4
Alumno7617,1,1,0
Alumno7618,0,3,1
Alumno7619,2,1,1
Alumno7620,2,3,3
Alumno7621,4,0,3
Alumno7622,3,4,0
Alumno7623,3,3,0
Alumno7624,4,3,2
Alumno7625,0,2,2
Alumno7626,3,0,3
Alumno7627,1,1,3
Alumno7628,1,1,1
Alumno7629,0,4,2
Alumno7630,4,0,4
Alumno7631,1,2,2
Alumno7632,4,1,1
Alumno7633,4,0,3
Alumno7634,0,4,4
Alumno7635,0,0,1
Alumno7636,1,0,2
Alumno7637,0,3,4
Alumno7638,4,2,4
Alumno7639,4,0,1
Alumno7640,2,3,3
Alumno7641,2,2,1
Alumno7642,2,1,0
Alumno7643,4,3,1
Alumno7644,3,3,4
Alumno7645,2,1,2
Alumno7646,4,2,4
Alumno7647,3,3,4
Alumno7648,4,4,1
Alumno7649,0,1,3
Alumno7650,1,2,2
Alumno7651,3,1,4
Alumno7652,0,3,4
Alumno7653,2,1,3
Alumno7654,2,1,2
Alumno7655,1,4,0
Alumno7656,3,1,1
Alumno7657,3,3,0
Alumno7658,2,2,4
Alumno7659,4,4,2
Alumno7660,4,2,2
Alumno7661,0,0,0
Alumno7662,4,4,2
Alumno7663,1,0,4
Alumno7664,1,1,4
Alumno7665,4,0,1
Alumno7666,1,2,2
Alumno7667,4,2,1
Alumno7668,3,1,0
Alumno7669,4,0,3
Alumno7670,2,1,1
Alumno7671,2,0,4
Alumno7672,3,4,0
Alumno7673,3,0,3
Alumno7674,1,3,1
Alumno7675,0,1,1
Alumno7676,4,2,0
Alumno7677,2,3,1
Alumno7678,2,4,0
Alumno7679,2,3,4
Alumno7680,2,0,3
Alumno7681,3,3,3
Alumno7682,4,0,1
Alumno7683,1,3,1
Alumno7684,0,2,4
Alumno7685,1,4,0
Alumno7686,4,4,2
Alumno7687,4,3,4
Alumno7688,1,1,3
Alumno7689,4,2,2
Alumno7690,4,0,1
Alumno7691,0,2,0
Alumno7692,0,4,2
Alumno7693,3,1,1
Alumno7694,1,2,3
Alumno7695,1,4,3
Alumno7696,0,2,1
Alumno7697,3,4,1
Alumno7698,1,4,4
Alumno7699,4,1,0
Alumno7700,3,4,4
Alumno7701,1,2,0
Alumno7702,1,1,3
Alumno7703,1,0,1
Alumno7704,3,2,0
Alumno7705,0,0,2
Alumno7706,4,0,0
Alumno7707,2,1,3
Alumno7708,3,1,3
Alumno7709,3,2,4
Alumno7710,3,1,3
Alumno7711,0,4,0
Alumno7712,4,0,1
Alumno7713,0,2,4
Alumno7714,1,0,0
Alumno7715,0,2,0
Alumno7716,3,4,3
Alumno7717,1,1,3
Alumno7718,3,1,1
Alumno7719,3,4,0
Alumno7720,0,2,3
Alumno7721,3,3,0
Alumno7722,2,4,3
Alumno7723,4,1,4
Alumno7724,4,0,1
Alumno7725,1,3,0
Alumno7726,2,2,1
Alumno7727,4,0,0
Alumno7728,2,1,2
Alumno7729,3,4,4
Alumno7730,2,3,4
Alumno7731,0,4,1
Alumno7732,4,2,1
Alumno7733,0,0,3
Alumno7734,3,2,1
Alumno7735,4,2,1
Alumno7736,1,3,3
Alumno7737,1,1,2
Alumno7738,3,3,4
Alumno7739,0,1,3
Alumno7740,0,0,2
Alumno7741,2,3,2
Alumno7742,1,3,4
Alumno7743,3,2,2
Alumno7744,4,0,4
Alumno7745,1,0,2
Alumno7746,2,1,0
Alumno7747,2,3,0
Alumno7748,2,3,2
Alumno7749,0,2,3
Alumno7750,1,4,4
Alumno7751,2,0,3
Alumno7752,3,4,1
Alumno7753,0,2,3
Alumno7754,4,3,3
Alumno7755,4,4,2
Alumno7756,3,4,1
Alumno7757,0,3,1
Alumno7758,2,0,2
Alumno7759,1,2,4
Alumno7760,1,4,1
Alumno7761,3,4,2
Alumno7762,4,0,2
Alumno7763,3,4,1
Alumno7764,3,4,0
Alumno7765,4,0,3
Alumno7766,1,3,4
Alumno7767,2,1,4
Alumno7768,1,2,0
Alumno7769,1,3,2
Alumno7770,0,2,1
Alumno7771,1,4,0
Alumno7772,0,0,4
Alumno7773,4,2,1
Alumno7774,1,2,4
Alumno7775,2,2,4
Alumno7776,3,3,1
Alumno7777,0,2,4
Alumno7778,1,1,0
Alumno7779,1,0,2
Alumno7780,1,0,3
Alumno7781,0,0,3
Alumno7782,3,4,3
Alumno7783,2,4,0
Alumno7784,0,2,1
Alumno7785,4,3,1
Alumno7786,0,4,0
Alumno7787,0,0,1
Alumno7788,1,1,0
Alumno7789,3,2,1
Alumno7790,0,1,4
Alumno7791,4,3,1
Alumno7792,1,1,4
Alumno7793,1,0,1
Alumno7794,2,3,1
Alumno7795,0,1,3
Alumno7796,1,1,0
Alumno7797,1,2,2
Alumno7798,0,0,0
Alumno7799,3,4,0
Alumno7800,4,2,0
Alumno7801,3,3,3
Alumno7802,1,3,4
Alumno7803,0,3,2
Alumno7804,0,2,3
Alumno7805,1,4,4
Alumno7806,1,1,2
Alumno7807,0,2,0
Alumno7808,4,4,4
Alumno7809,3,2,2
Alumno7810,2,1,2
Alumno7811,0,0,0
Alumno7812,2,2,4
Alumno7813,0,1,2
Alumno7814,3,3,1
Alumno7815,3,3,1
Alumno7816,3,0,4
Alumno7817,1,3,1
Alumno7818,0,1,3
Alumno7819,1,2,4
Alumno7820,0,1,4
Alumno7821,3,3,4
Alumno7822,2,3,0
Alumno7823,1,0,2
Alumno7824,3,4,4
Alumno7825,4,3,3
Alumno7826,3,3,2
Alumno7827,1,0,1
Alumno7828,1,3,2
Alumno7829,1,0,4
Alumno7830,4,0,1
Alumno7831,1,0,3
Alumno7832,4,4,0
Alumno7833,1,0,0
Alumno7834,2,4,4
Alumno7835,1,1,2
Alumno7836,2,1,2
Alumno7837,2,2,3
Alumno7838,3,2,0
Alumno7839,0,3,4
Alumno7840,4,0,2
Alumno7841,2,3,3
Alumno7842,4,0,3
Alumno7843,1,4,2
Alumno7844,4,4,4
Alumno7845,3,3,3
Alumno7846,3,1,3
Alumno7847,3,4,4
Alumno7848,4,1,4
Alumno7849,2,3,4
Alumno7850,0,3,3
Alumno7851,4,2,1
Alumno7852,1,2,3
Alumno7853,1,1,1
Alumno7854,0,2,2
Alumno7855,0,2,0
Alumno7856,2,2,2
Alumno7857,4,2,1
Alumno7858,4,3,0
Alumno7859,3,3,2
Alumno7860,1,2,3
Alumno7861,4,2,0
Alumno7862,1,1,4
Alumno7863,1,1,4
Alumno7864,3,2,1
Alumno7865,0,4,4
Alumno7866,0,2,4
Alumno7867,4,1,4
Alumno7868,3,1,2
Alumno7869,4,0,3
Alumno7870,0,1,1
Alumno7871,4,3,1
Alumno7872,4,0,3
Alumno7873,1,4,2
Alumno7874,0,3,3
Alumno7875,4,1,4
Alumno7876,4,2,1
Alumno7877,2,2,3
Alumno7878,3,4,3
Alumno7879,3,2,2
Alumno7880,3,0,1
Alumno7881,0,2,1
Alumno7882,0,0,2
Alumno7883,1,4,2
Alumno7884,2,3,1
Alumno7885,4,4,1
Alumno7886,0,2,3
Alumno7887,2,2,2
Alumno7888,2,4,3
Alumno7889,2,3,0
Alumno7890,1,1,0
Alumno7891,1,0,4
Alumno7892,1,1,4
Alumno7893,2,0,0
Alumno7894,0,3,2
Alumno7895,3,4,1
Alumno7896,4,3,1
Alumno7897,2,4,1
Alumno7898,3,4,0
Alumno7899,1,0,4
Alumno7900,2,1,3
Alumno7901,2,0,3
Alumno7902,2,4,3
Alumno7903,4,1,3
Alumno7904,4,4,0
Alumno7905,0,4,0
Alumno7906,2,4,3
Alumno7907,1,0,2
Alumno7908,1,4,4
Alumno7909,0,4,3
Alumno7910,4,2,4
Alumno7911,2,3,0
Alumno7912,4,2,3
Alumno7913,0,4,3
Alumno7914,0,3,0
Alumno7915,2,0,1
Alumno7916,4,2,1
Alumno7917,4,2,1
Alumno7918,1,3,0
Alumno7919,3,3,1
Alumno7920,4,3,4
Alumno7921,1,1,2
Alumno7922,0,4,1
Alumno7923,3,0,4
Alumno7924,2,4,2
Alumno7925,2,4,4
Alumno7926,2,0,1
Alumno7927,4,0,2
Alumno7928,3,3,2
Alumno7929,3,1,4
Alumno7930,1,3,1
Alumno7931,0,0,1
Alumno7932,1,0,3
Alumno7933,0,2,4
Alumno7934,2,1,1
Alumno7935,4,4,2
Alumno7936,0,4,2
Alumno7937,1,4,4
Alumno7938,1,0,2
Alumno7939,0,3,2
Alumno7940,0,2,2
Alumno7941,4,3,2
Alumno7942,3,1,3
Alumno7943,1,1,2
Alumno7944,4,1,1
Alumno7945,0,4,2
Alumno7946,0,2,4
Alumno7947,2,1,3
Alumno7948,2,2,0
Alumno7949,1,3,2
Alumno7950,1,4,4
Alumno7951,0,4,1
Alumno7952,3,0,3
Alumno7953,0,4,0
Alumno7954,4,4,3
Alumno7955,3,2,2
Alumno7956,2,1,2
Alumno7957,0,1,3
Alumno7958,2,3,0
Alumno7959,4,3,1
Alumno7960,1,1,3
Alumno7961,0,3,4
Alumno7962,1,4,2
Alumno7963,1,0,4
Alumno7964,1,2,4
Alumno7965,0,2,1
Alumno7966,1,3,4
Alumno7967,3,3,2
Alumno7968,2,3,1
Alumno7969,1,4,4
Alumno7970,0,1,2
Alumno7971,1,0,2
Alumno7972,1,0,3
Alumno7973,0,1,3
Alumno7974,1,3,0
Alumno7975,4,0,2
Alumno7976,0,0,4
Alumno7977,4,0,1
Alumno7978,0,2,4
Alumno7979,3,1,4
Alumno7980,0,2,2
Alumno7981,2,3,1
Alumno7982,4,1,3
Alumno7983,4,3,2
Alumno7984,2,0,2
Alumno7985,0,0,4
Alumno7986,2,0,2
Alumno7987,2,1,4
Alumno7988,0,3,0
Alumno7989,2,0,3
Alumno7990,0,0,1
Alumno7991,0,3,2
Alumno7992,2,0,2
Alumno7993,3,3,2
Alumno7994,4,1,4
Alumno7995,3,0,4
Alumno7996,2,1,4
Alumno7997,2,4,0
Alumno7998,4,1,1
Alumno7999,0,1,1
Alumno8000,4,3,3
Alumno8001,4,0,4
Alumno8002,4,4,2
Alumno8003,2,3,1
Alumno8004,1,2,2
Alumno8005,0,4,2
Alumno8006,4,1,0
Alumno8007,1,2,0
Alumno8008,0,4,3
Alumno8009,1,0,0
Alumno8010,4,1,1
Alumno8011,0,3,0
Alumno8012,1,3,2
Alumno8013,0,3,4
Alumno8014,3,0,3
Alumno8015,1,0,1
Alumno8016,3,1,0
Alumno8017,4,0,4
Alumno8018,2,2,2
Alumno8019,1,4,0
Alumno8020,1,4,3
Alumno8021,0,1,3
Alumno8022,4,4,1
Alumno8023,4,4,4
Alumno8024,2,0,2
Alumno8025,4,4,0
Alumno8026,3,2,3
Alumno8027,1,1,0
Alumno8028,0,0,2
Alumno8029,0,1,4
Alumno8030,0,3,0
Alumno8031,4,2,2
Alumno8032,0,1,2
Alumno8033,1,4,4
Alumno8034,3,4,3
Alumno8035,1,2,3
Alumno8036,2,1,1
Alumno8037,2,1,3
Alumno8038,1,1,0
Alumno8039,3,0,3
Alumno8040,1,3,4
Alumno8041,3,3,4
Alumno8042,0,0,1
Alumno8043,1,1,0
Alumno8044,0,1,0
Alumno8045,3,1,0
Alumno8046,2,2,3
Alumno8047,0,2,2
Alumno8048,4,2,3
Alumno8049,0,0,0
Alumno8050,1,2,2
Alumno8051,4,4,4
Alumno8052,2,1,2
Alumno8053,1,0,3
Alumno8054,2,1,3
Alumno8055,3,3,4
Alumno8056,1,0,3
Alumno8057,1,2,4
Alumno8058,2,2,1
Alumno8059,4,1,0
Alumno8060,0,4,0
Alumno8061,0,0,3
Alumno8062,2,2,2
Alumno8063,2,1,1
Alumno8064,4,1,0
Alumno8065,4,3,2
Alumno8066,3,2,0
Alumno8067,4,3,0
Alumno8068,0,2,4
Alumno8069,3,0,4
Alumno8070,2,0,0
Alumno8071,1,1,2
Alumno8072,1,3,4
Alumno8073,1,4,2
Alumno8074,2,2,0
Alumno8075,1,2,1
Alumno8076,2,2,2
Alumno8077,1,4,1
Alumno8078,2,2,0
Alumno8079,4,3,0
Alumno8080,4,4,3
Alumno8081,3,1,1
Alumno8082,3,4,4
Alumno8083,3,2,4
Alumno8084,0,2,4
Alumno8085,1,1,3
Alumno8086,2,4,2
Alumno8087,3,1,1
Alumno8088,0,4,4
Alumno8089,0,3,4
Alumno8090,3,2,3
Alumno8091,0,3,3
Alumno8092,2,4,0
Alumno8093,1,3,1
Alumno8094,3,3,0
Alumno8095,0,4,1
Alumno8096,1,1,4
Alumno8097,0,0,4
Alumno8098,4,1,1
Alumno8099,3,1,0
Alumno8100,3,1,3
Alumno8101,3,2,1
Alumno8102,4,1,0
Alumno8103,2,1,3
Alumno8104,3,3,4
Alumno8105,4,2,0
Alumno8106,0,0,4
Alumno8107,1,1,4
Alumno8108,2,4,3
Alumno8109,3,2,3
Alumno8110,0,0,2
Alumno8111,3,3,1
Alumno8112,1,1,3
Alumno8113,3,0,0
Alumno8114,0,3,1
Alumno8115,3,2,1
Alumno8116,3,4,1
Alumno8117,3,0,4
Alumno8118,0,3,2
Alumno8119,2,1,1
Alumno8120,4,0,4
Alumno8121,1,4,4
Alumno8122,4,3,2
Alumno8123,2,0,0
Alumno8124,2,4,0
Alumno8125,1,1,4
Alumno8126,1,2,4
Alumno8127,0,2,4
Alumno8128,3,0,2
Alumno8129,3,1,3
Alumno8130,1,1,4
Alumno8131,0,4,0
Alumno8132,4,3,0
Alumno8133,2,0,3
Alumno8134,0,4,0
Alumno8135,3,4,0
Alumno8136,4,1,1
Alumno8137,0,0,3
Alumno8138,3,1,2
Alumno8139,2,1,2
Alumno8140,3,2,4
Alumno8141,3,3,0
Alumno8142,2,3,4
Alumno8143,3,1,0
Alumno8144,3,4,2
Alumno8145,4,1,0
Alumno8146,4,0,3
Alumno8147,0,2,4
Alumno8148,0,3,3
Alumno8149,0,0,4
Alumno8150,3,1,3
Alumno8151,0,3,1
Alumno8152,1,1,0
Alumno8153,4,0,3
Alumno8154,4,2,3
Alumno8155,3,0,2
Alumno8156,4,2,2
Alumno8157,0,1,2
Alumno8158,4,1,3
Alumno8159,0,1,2
Alumno8160,2,4,3
Alumno8161,0,4,2
Alumno8162,4,3,3
Alumno8163,2,1,1
Alumno8164,3,1,3
Alumno8165,1,2,4
Alumno8166,1,2,3
Alumno8167,2,2,1
Alumno8168,3,0,3
Alumno8169,2,1,2
Alumno8170,2,3,1
Alumno8171,2,4,2
Alumno8172,3,0,1
Alumno8173,0,2,3
Alumno8174,2,3,2
Alumno8175,0,4,1
Alumno8176,3,3,1
Alumno8177,3,0,0
Alumno8178,0,3,4
Alumno8179,3,3,2
Alumno8180,2,2,1
Alumno8181,2,1,4
Alumno8182,0,0,4
Alumno8183,2,1,3
Alumno8184,0,4,0
Alumno8185,1,1,1
Alumno8186,2,1,2
Alumno8187,1,2,2
Alumno8188,0,1,4
Alumno8189,2,4,3
Alumno8190,0,4,1
Alumno8191,1,4,0
Alumno8192,3,3,3
Alumno8193,4,4,2
Alumno8194,2,2,3
Alumno8195,4,4,2
Alumno8196,3,2,0
Alumno8197,4,2,1
Alumno8198,4,2,3
Alumno8199,2,0,1
Alumno8200,0,3,2
Alumno8201,0,3,3
Alumno8202,0,4,0
Alumno8203,3,2,4
Alumno8204,3,2,3
Alumno8205,2,1,0
Alumno8206,0,0,3
Alumno8207,3,1,0
Alumno8208,4,1,4
Alumno8209,4,0,3
Alumno8210,4,0,0
Alumno8211,1,3,1
Alumno8212,0,1,2
Alumno8213,1,1,1
Alumno8214,1,3,2
Alumno8215,0,4,3
Alumno8216,2,4,0
Alumno8217,1,0,1
Alumno8218,0,1,1
Alumno8219,1,0,0
Alumno8220,0,1,4
Alumno8221,4,0,4
Alumno8222,3,2,2
Alumno8223,0,4,0
Alumno8224,0,0,0
Alumno8225,0,2,1
Alumno8226,3,3,0
Alumno8227,2,0,2
Alumno8228,4,0,2
Alumno8229,2,3,4
Alumno8230,0,1,3
Alumno8231,4,3,4
Alumno8232,3,2,0
Alumno8233,3,3,3
Alumno8234,2,1,4
Alumno8235,4,3,0
Alumno8236,0,0,1
Alumno8237,0,4,0
Alumno8238,3,1,0
Alumno8239,1,1,2
Alumno8240,1,1,1
Alumno8241,1,4,1
Alumno8242,1,1,3
Alumno8243,2,3,4
Alumno8244,2,0,4
Alumno8245,1,3,4
Alumno8246,0,3,3
Alumno8247,1,1,2
Alumno8248,4,0,3
Alumno8249,1,0,0
Alumno8250,2,4,0
Alumno8251,4,3,4
Alumno8252,2,2,0
Alumno8253,1,4,3
Alumno8254,1,1,3
Alumno8255,4,3,1
Alumno8256,1,4,2
Alumno8257,1,2,2
Alumno8258,3,3,1
Alumno8259,4,1,4
Alumno8260,3,4,1
Alumno8261,0,2,2
Alumno8262,2,4,0
Alumno8263,1,3,3
Alumno8264,0,4,4
Alumno8265,3,2,3
Alumno8266,1,4,1
Alumno8267,0,2,2
Alumno8268,0,3,1
Alumno8269,4,1,3
Alumno8270,3,0,1
Alumno8271,0,3,4
Alumno8272,2,4,1
Alumno8273,1,3,2
Alumno8274,1,0,4
Alumno8275,0,3,3
Alumno8276,2,2,0
Alumno8277,0,2,2
Alumno8278,4,0,2
Alumno8279,4,2,2
Alumno8280,0,0,1
Alumno8281,3,4,3
Alumno8282,1,3,0
Alumno8283,4,2,4
Alumno8284,4,2,4
Alumno8285,3,4,0
Alumno8286,4,2,2
Alumno8287,3,2,3
Alumno8288,1,3,0
Alumno8289,1,3,2
Alumno8290,4,3,3
Alumno8291,4,4,3
Alumno8292,2,1,0
Alumno8293,0,4,3
Alumno8294,3,1,1
Alumno8295,4,2,1
Alumno8296,0,2,2
Alumno8297,0,2,1
Alumno8298,4,4,1
Alumno8299,0,1,2
Alumno8300,1,1,3
Alumno8301,4,1,2
Alumno8302,3,2,4
Alumno8303,1,1,1
Alumno8304,3,3,4
Alumno8305,3,3,0
Alumno8306,3,4,3
Alumno8307,2,1,4
Alumno8308,4,0,4
Alumno8309,1,4,1
Alumno8310,1,2,3
Alumno8311,3,0,0
Alumno8312,4,0,2
Alumno8313,3,2,4
Alumno8314,4,0,0
Alumno8315,0,3,1
Alumno8316,3,2,4
Alumno8317,1,1,4
Alumno8318,0,3,0
Alumno8319,2,0,3
Alumno8320,1,1,1
Alumno8321,1,3,3
Alumno8322,2,1,3
Alumno8323,2,0,1
Alumno8324,0,2,3
Alumno8325,0,3,2
Alumno8326,0,1,4
Alumno8327,3,3,0
Alumno8328,3,1,3
Alumno8329,0,4,3
Alumno8330,3,3,1
Alumno8331,2,3,0
Alumno8332,3,3,3
Alumno8333,3,3,2
Alumno8334,3,4,1
Alumno8335,0,2,3
Alumno8336,1,1,3
Alumno8337,2,1,1
Alumno8338,2,1,4
Alumno8339,1,2,1
Alumno8340,3,0,4
Alumno8341,3,2,1
Alumno8342,0,1,3
Alumno8343,1,1,4
Alumno8344,4,0,3
Alumno8345,1,2,4
Alumno8346,0,1,3
Alumno8347,4,4,2
Alumno8348,0,2,1
Alumno8349,0,4,1
Alumno8350,0,1,1
Alumno8351,3,3,3
Alumno8352,1,4,1
Alumno8353,1,3,2
Alumno8354,2,3,3
Alumno8355,2,4,1
Alumno8356,1,3,3
Alumno8357,0,2,1
Alumno8358,4,0,3
Alumno8359,1,3,4
Alumno8360,2,1,3
Alumno8361,0,1,4
Alumno8362,2,2,4
Alumno8363,1,3,3
Alumno8364,4,2,0
Alumno8365,0,4,4
Alumno8366,2,1,0
Alumno8367,4,1,4
Alumno8368,3,0,2
Alumno8369,4,3,4
Alumno8370,0,3,2
Alumno8371,3,3,4
Alumno8372,4,2,0
Alumno8373,1,2,2
Alumno8374,1,1,2
Alumno8375,3,4,3
Alumno8376,1,1,2
Alumno8377,4,2,0
Alumno8378,1,0,0
Alumno8379,3,2,3
Alumno8380,0,2,1
Alumno8381,0,0,2
Alumno8382,4,0,4
Alumno8383,2,2,1
Alumno8384,2,4,4
Alumno8385,0,0,1
Alumno8386,2,2,1
Alumno8387,1,4,0
Alumno8388,0,4,2
Alumno8389,4,1,2
Alumno8390,3,4,4
Alumno8391,3,4,2
Alumno8392,4,0,4
Alumno8393,4,1,4
Alumno8394,3,2,0
Alumno8395,1,4,3
Alumno8396,0,3,1
Alumno8397,3,0,3
Alumno8398,0,0,4
Alumno8399,3,3,0
Alumno8400,3,0,4
Alumno8401,1,0,0
Alumno8402,0,1,0
Alumno8403,2,4,1
Alumno8404,0,4,3
Alumno8405,3,0,4
Alumno8406,0,4,3
Alumno8407,2,1,2
Alumno8408,0,2,4
Alumno8409,3,2,1
Alumno8410,3,4,4
Alumno8411,1,3,3
Alumno8412,0,0,2
Alumno8413,4,2,0
Alumno8414,2,4,0
Alumno8415,3,1,4
Alumno8416,1,0,1
Alumno8417,2,3,2
Alumno8418,1,2,3
Alumno8419,2,1,3
Alumno8420,1,4,2
Alumno8421,1,1,3
Alumno8422,2,1,2
Alumno8423,0,0,3
Alumno8424,2,0,4
Alumno8425,4,3,1
Alumno8426,1,1,2
Alumno8427,4,2,4
Alumno8428,2,4,4
Alumno8429,4,1,0
Alumno8430,1,4,2
Alumno8431,1,2,4
Alumno8432,4,0,1
Alumno8433,1,4,1
Alumno8434,2,2,0
Alumno8435,1,2,0
Alumno8436,4,4,0
Alumno8437,2,1,3
Alumno8438,2,1,1
Alumno8439,1,0,0
Alumno8440,0,0,1
Alumno8441,2,4,2
Alumno8442,0,3,4
Alumno8443,2,3,4
Alumno8444,4,0,0
Alumno8445,1,1,0
Alumno8446,3,0,3
Alumno8447,3,4,3
Alumno8448,3,1,1
Alumno8449,0,1,0
Alumno8450,3,4,0
Alumno8451,2,1,1
Alumno8452,2,2,4
Alumno8453,4,1,2
Alumno8454,3,2,0
Alumno8455,1,2,2
Alumno8456,2,1,1
Alumno8457,2,3,4
Alumno8458,2,2,1
Alumno8459,0,3,1
Alumno8460,1,0,0
Alumno8461,1,2,1
Alumno8462,3,4,3
Alumno8463,2,3,1
Alumno8464,3,1,0
Alumno8465,4,2,1
Alumno8466,2,2,3
Alumno8467,4,3,2
Alumno8468,4,1,4
Alumno8469,0,0,3
Alumno8470,0,2,0
Alumno8471,3,4,4
Alumno8472,1,1,0
Alumno8473,3,0,2
Alumno8474,4,1,4
Alumno8475,3,4,0
Alumno8476,1,1,0
Alumno8477,4,0,3
Alumno8478,3,0,0
Alumno8479,4,2,4
Alumno8480,1,1,2
Alumno8481,4,2,1
Alumno8482,3,4,3
Alumno8483,0,4,4
Alumno8484,4,0,4
Alumno8485,2,0,0
Alumno8486,1,2,1
Alumno8487,3,4,0
Alumno8488,0,2,2
Alumno8489,4,0,0
Alumno8490,4,0,4
Alumno8491,1,1,0
Alumno8492,4,3,1
Alumno8493,1,0,1
Alumno8494,1,1,1
Alumno8495,1,0,2
Alumno8496,2,1,2
Alumno8497,1,3,4
Alumno8498,3,1,0
Alumno8499,4,2,1
Alumno8500,2,3,0
Alumno8501,4,2,2
Alumno8502,1,4,0
Alumno8503,4,2,0
Alumno8504,2,0,0
Alumno8505,4,1,1
Alumno8506,2,0,4
Alumno8507,2,0,0
Alumno8508,1,4,3
Alumno8509,3,4,1
Alumno8510,4,2,1
Alumno8511,4,1,1
Alumno8512,4,2,4
Alumno8513,0,2,1
Alumno8514,4,4,1
Alumno8515,0,4,3
Alumno8516,1,1,3
Alumno8517,4,2,3
Alumno8518,4,1,4
Alumno8519,3,4,1
Alumno8520,3,3,3
Alumno8521,1,0,4
Alumno8522,0,0,0
Alumno8523,2,2,1
Alumno8524,3,2,0
Alumno8525,4,1,0
Alumno8526,2,2,3
Alumno8527,2,3,3
Alumno8528,4,4,2
Alumno8529,1,4,2
Alumno8530,3,1,4
Alumno8531,0,3,1
Alumno8532,4,0,1
Alumno8533,2,1,3
Alumno8534,3,4,1
Alumno8535,2,4,0
Alumno8536,1,1,0
Alumno8537,2,0,0
Alumno8538,4,4,4
Alumno8539,4,2,4
Alumno8540,3,4,4
Alumno8541,3,3,3
Alumno8542,2,4,0
Alumno8543,1,4,0
Alumno8544,1,1,1
Alumno8545,2,3,4
Alumno8546,1,2,4
Alumno8547,4,0,3
Alumno8548,2,1,4
Alumno8549,0,2,0
Alumno8550,1,1,0
Alumno8551,4,4,4
Alumno8552,3,1,3
Alumno8553,2,4,0
Alumno8554,2,0,0
Alumno8555,2,4,3
Alumno8556,2,4,0
Alumno8557,1,2,3
Alumno8558,4,0,3
Alumno8559,0,1,1
Alumno8560,0,0,0
Alumno8561,1,3,2
Alumno8562,2,3,0
Alumno8563,2,0,2
Alumno8564,0,4,2
Alumno8565,2,0,3
Alumno8566,2,3,0
Alumno8567,0,4,1
Alumno8568,0,3,1
Alumno8569,2,1,2
Alumno8570,3,0,2
Alumno8571,4,2,2
Alumno8572,3,3,0
Alumno8573,1,4,1
Alumno8574,0,3,3
Alumno8575,1,1,3
Alumno8576,3,0,2
Alumno8577,0,3,4
Alumno8578,0,1,3
Alumno8579,2,4,1
Alumno8580,4,0,0
Alumno8581,3,3,3
Alumno8582,0,2,2
Alumno8583,4,2,3
Alumno8584,1,1,1
Alumno8585,3,1,0
Alumno8586,3,0,0
Alumno8587,4,0,3
Alumno8588,0,4,2
Alumno8589,2,3,2
Alumno8590,0,1,1
Alumno8591,2,3,3
Alumno8592,2,1,2
Alumno8593,1,0,2
Alumno8594,2,0,0
Alumno8595,2,3,3
Alumno8596,3,3,3
Alumno8597,1,2,3
Alumno8598,1,4,1
Alumno8599,2,1,4
Alumno8600,2,4,0
Alumno8601,4,4,4
Alumno8602,2,1,3
Alumno8603,2,3,1
Alumno8604,3,1,3
Alumno8605,4,1,3
Alumno8606,4,1,3
Alumno8607,2,4,2
Alumno8608,2,2,0
Alumno8609,1,0,4
Alumno8610,3,1,3
Alumno8611,2,2,3
Alumno8612,4,3,1
Alumno8613,4,2,2
Alumno8614,4,2,0
Alumno8615,0,4,0
Alumno8616,2,4,1
Alumno8617,2,2,0
Alumno8618,4,3,0
Alumno8619,0,0,2
Alumno8620,1,1,2
Alumno8621,4,2,1
Alumno8622,4,1,4
Alumno8623,0,4,0
Alumno8624,0,1,1
Alumno8625,0,4,0
Alumno8626,4,4,1
Alumno8627,2,4,1
Alumno8628,1,0,1
Alumno8629,3,2,3
Alumno8630,3,0,1
Alumno8631,1,0,0
Alumno8632,4,2,0
Alumno8633,2,4,1
Alumno8634,2,3,0
Alumno8635,3,2,2
Alumno8636,2,2,3
Alumno8637,2,2,1
Alumno8638,2,4,3
Alumno8639,1,1,2
Alumno8640,3,1,1
Alumno8641,2,1,0
Alumno8642,0,3,1
Alumno8643,2,1,4
Alumno8644,1,4,2
Alumno8645,1,2,2
Alumno8646,4,1,3
Alumno8647,2,0,0
Alumno8648,0,2,0
Alumno8649,0,2,4
Alumno8650,1,4,3
Alumno8651,4,3,1
Alumno8652,0,0,3
Alumno8653,2,4,0
Alumno8654,3,4,3
Alumno8655,4,0,1
Alumno8656,4,2,0
Alumno8657,0,4,4
Alumno8658,1,1,1
Alumno8659,1,2,4
Alumno8660,1,4,1
Alumno8661,2,0,3
Alumno8662,2,0,0
Alumno8663,2,3,2
Alumno8664,1,2,3
Alumno8665,0,3,4
Alumno8666,0,2,4
Alumno8667,1,2,3
Alumno8668,0,2,1
Alumno8669,3,4,3
Alumno8670,4,2,3
Alumno8671,3,0,1
Alumno8672,0,4,1
Alumno8673,3,0,2
Alumno8674,3,0,1
Alumno8675,4,4,2
